timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
394208,-0.1329,0.0102,0.9826,-1.4324,-0.5466,0.3264,left_tilt
394260,-0.1335,0.0184,0.9806,-1.8369,-0.8643,0.1196,left_tilt
394312,-0.1363,0.0296,0.9741,-1.2093,-1.2375,-1.6153,left_tilt
394364,-0.1509,0.0306,0.9851,-1.5958,-0.9178,0.5739,left_tilt
394416,-0.1479,0.0365,0.9871,-1.4515,-0.8040,0.0215,left_tilt
394468,-0.1392,0.0398,0.9880,-1.2140,-0.4030,-0.1258,left_tilt
394520,-0.0913,0.0368,0.9878,-1.0026,-0.3265,-0.0208,left_tilt
394572,-0.1213,0.0368,0.9880,-0.7785,-0.6577,-0.2955,left_tilt
394624,-0.1102,0.0290,0.9899,-0.1381,-0.4799,0.5168,left_tilt
394676,-0.0995,0.0217,0.9912,-0.0717,-0.5682,1.1025,left_tilt
394728,-0.1032,0.0297,0.9859,-0.0460,-0.3167,-0.0855,left_tilt
394780,-0.1097,0.0426,0.9857,-0.0743,-0.4788,0.5199,left_tilt
394832,-0.1219,0.0352,0.9897,0.1733,-0.2086,0.8241,left_tilt
394884,-0.1348,0.0240,0.9760,0.7241,-0.6656,0.9681,left_tilt
394936,-0.1236,0.0252,0.9788,2.0685,-1.8221,0.8529,left_tilt
394988,-0.1199,0.0243,0.9793,2.6631,-2.5809,0.0095,left_tilt
395040,-0.1161,0.0348,0.9879,4.7831,-4.2795,-1.4301,left_tilt
395092,-0.1036,0.0275,0.9932,6.5141,-5.0659,-0.6413,left_tilt
395144,-0.1125,0.0373,0.9958,9.9509,-7.2858,-0.2988,left_tilt
395196,-0.1171,0.0311,0.9905,12.1156,-8.3183,-1.6065,left_tilt
395248,-0.1162,0.0449,0.9914,14.1084,-9.2969,-4.1228,left_tilt
395300,-0.1124,0.0327,0.9996,18.0340,-8.3531,-5.3497,left_tilt
395352,-0.1077,0.0589,0.9968,16.8248,-6.6118,-7.4167,left_tilt
395404,-0.1281,0.0433,1.0046,21.0147,-6.1836,-9.1618,left_tilt
395456,-0.1061,0.0665,1.0048,20.1025,-5.1464,-6.3564,left_tilt
395508,-0.1385,0.0517,1.0042,21.5254,-4.5808,-5.7274,left_tilt
395560,-0.1573,0.0899,1.0078,22.0943,-5.1634,-9.6761,left_tilt
395612,-0.1529,0.0794,1.0115,19.4425,-4.6646,-6.3770,left_tilt
395664,-0.1505,0.0996,1.0231,19.2738,-5.0839,-4.6996,left_tilt
395716,-0.1478,0.0917,1.0289,15.5754,-3.8636,-3.8676,left_tilt
395768,-0.1448,0.0890,1.0304,14.4793,-3.3774,-3.4203,left_tilt
395820,-0.1511,0.0937,1.0319,14.4559,-2.4389,-4.3174,left_tilt
395872,-0.1504,0.0939,1.0338,14.8341,-1.2453,-5.0336,left_tilt
395924,-0.1451,0.0942,1.0414,17.0466,-2.2110,-4.8508,left_tilt
395976,-0.1326,0.1096,1.0413,16.5601,-2.1500,-3.8664,left_tilt
396028,-0.1343,0.1128,1.0321,15.6503,-2.2738,-2.4407,left_tilt
396080,-0.1236,0.1157,1.0320,13.7972,-2.1788,-2.4971,left_tilt
396132,-0.1229,0.1169,1.0341,13.6247,-1.8052,-1.7789,left_tilt
396184,-0.1350,0.1212,1.0329,13.6241,-2.2116,-1.3081,left_tilt
396236,-0.1552,0.1149,1.0379,14.2313,-1.7749,0.3006,left_tilt
396288,-0.1435,0.1282,1.0395,16.2590,-3.2470,0.4394,left_tilt
396340,-0.1347,0.1384,1.0412,15.6277,-2.5818,0.2818,left_tilt
396392,-0.1611,0.1535,1.0400,15.8753,-3.6391,0.5405,left_tilt
396444,-0.1501,0.1616,1.0336,13.7025,-2.8207,0.8344,left_tilt
396496,-0.1557,0.1592,1.0348,13.2268,-3.1660,1.0497,left_tilt
396548,-0.1323,0.1716,1.0344,12.2554,-2.5598,1.1654,left_tilt
396600,-0.1415,0.1746,1.0353,11.9943,-2.8550,1.4641,left_tilt
396652,-0.1390,0.1831,1.0359,13.1289,-3.0271,2.0314,left_tilt
396704,-0.1397,0.1893,1.0403,13.0763,-3.1830,1.7447,left_tilt
396756,-0.1333,0.1918,1.0472,13.4694,-3.2834,1.2130,left_tilt
396808,-0.1467,0.1915,1.0482,15.4922,-3.4506,1.3098,left_tilt
396860,-0.1364,0.2078,1.0533,16.9578,-4.1295,0.1751,left_tilt
396912,-0.1253,0.2132,1.0462,18.2280,-4.5322,0.0093,left_tilt
396964,-0.1356,0.2302,1.0462,18.7495,-4.5840,-0.0547,left_tilt
397016,-0.1322,0.2352,1.0501,18.3468,-4.4271,-0.1669,left_tilt
397068,-0.1185,0.2507,1.0428,18.4919,-4.2358,-0.8552,left_tilt
397120,-0.1382,0.2602,1.0454,18.9988,-4.5943,-1.2104,left_tilt
397172,-0.1551,0.2750,1.0521,20.3142,-4.2979,-1.3143,left_tilt
397224,-0.1618,0.2771,1.0571,22.9772,-2.8730,-2.4143,left_tilt
397276,-0.1743,0.3118,1.0602,28.9550,-3.1864,-3.1768,left_tilt
397328,-0.1974,0.3117,1.0624,32.8166,-3.8495,-2.2295,left_tilt
397380,-0.2150,0.3553,1.0675,35.2845,-4.8562,-1.2167,left_tilt
397432,-0.2198,0.3708,1.0561,35.3717,-5.2707,0.0043,left_tilt
397484,-0.2092,0.4045,1.0586,35.7637,-5.2192,0.6497,left_tilt
397536,-0.1718,0.4342,1.0625,33.7277,-4.8237,1.5615,left_tilt
397588,-0.1607,0.4618,1.0669,32.1599,-4.0097,0.0359,left_tilt
397640,-0.1431,0.4828,1.0738,29.5530,-3.3355,0.2995,left_tilt
397692,-0.1354,0.5116,1.0780,26.4202,-2.6756,-0.0836,left_tilt
397744,-0.1665,0.5323,1.0815,23.5842,-2.9201,1.1275,left_tilt
397796,-0.1642,0.5504,1.0832,20.5932,-2.4150,0.2934,left_tilt
397848,-0.1723,0.5490,1.0856,18.8920,-2.0033,0.3482,left_tilt
397900,-0.1790,0.5671,1.0874,19.3906,-1.5976,0.3279,left_tilt
397952,-0.1880,0.5712,1.0901,20.3132,-1.4059,-0.1677,left_tilt
398004,-0.1835,0.5848,1.0904,22.3566,-1.3441,-2.8726,left_tilt
398056,-0.2045,0.6061,1.0917,23.3638,-1.4534,-2.7144,left_tilt
398108,-0.2191,0.6329,1.0903,24.6749,-1.5333,-4.1695,left_tilt
398160,-0.2081,0.6684,1.0958,24.2688,-2.1086,-3.9137,left_tilt
398212,-0.2013,0.6910,1.0991,24.3822,-2.0650,-3.7335,left_tilt
398264,-0.1789,0.7187,1.1014,22.5507,-2.1401,-3.2840,left_tilt
398316,-0.1641,0.7418,1.0995,21.1939,-2.1589,-2.8802,left_tilt
398368,-0.1319,0.7694,1.1019,16.9756,-2.6763,-3.8700,left_tilt
398420,-0.1105,0.7781,1.1028,14.2056,-2.6978,-3.6253,left_tilt
398472,-0.1168,0.7851,1.0989,12.0858,-2.7227,-3.5028,left_tilt
398524,-0.1262,0.7905,1.1001,11.1807,-3.0983,-3.4323,left_tilt
398576,-0.1308,0.7864,1.1023,10.9911,-3.8843,-4.5774,left_tilt
398628,-0.1454,0.7780,1.1047,14.5691,-6.2382,-4.9286,left_tilt
398680,-0.1348,0.8017,1.1099,16.0315,-7.9978,-4.3286,left_tilt
398732,-0.1177,0.8204,1.1021,17.8763,-7.3886,-6.1952,left_tilt
398784,-0.1109,0.8376,1.1087,19.3765,-6.6112,-5.9954,left_tilt
398836,-0.0725,0.8630,1.0970,19.6805,-5.2350,-5.1653,left_tilt
398888,-0.0756,0.8942,1.0974,17.4596,-4.0013,-3.8874,left_tilt
398940,-0.0785,0.9072,1.0927,15.7210,-3.4601,-3.4270,left_tilt
398992,-0.0774,0.9273,1.0989,13.9912,-3.1096,-3.6938,left_tilt
399044,-0.0843,0.9365,1.0999,12.1952,-2.7773,-3.1896,left_tilt
399096,-0.0693,0.9503,1.1016,11.3874,-2.3969,-2.7298,left_tilt
399148,-0.0900,0.9627,1.0983,10.4006,-2.4728,-3.3574,left_tilt
399200,-0.0985,0.9702,1.0871,10.9670,-2.2938,-4.0457,left_tilt
399252,-0.0968,0.9836,1.0844,10.6491,-2.5720,-3.1567,left_tilt
399304,-0.0794,0.9926,1.0934,9.3138,-2.2327,-2.0684,left_tilt
399356,-0.0718,0.9960,1.0987,7.9830,-0.8147,-3.3076,left_tilt
399408,-0.0984,0.9967,1.0961,6.4054,-0.7643,-1.0700,left_tilt
399460,-0.0886,1.0115,1.0961,4.8716,-0.9651,-0.8937,left_tilt
399512,-0.0922,1.0172,1.1017,4.0674,-1.4755,-1.9801,left_tilt
399564,-0.1140,1.0152,1.0980,3.2302,-1.6578,-1.8523,left_tilt
399616,-0.1076,1.0157,1.0974,3.0642,-1.6174,-1.9012,left_tilt
399668,-0.1079,1.0203,1.1020,2.3101,-1.3774,-2.2243,left_tilt
399720,-0.1359,1.0232,1.1011,1.7098,-0.9045,-1.6156,left_tilt
399772,-0.1089,1.0215,1.1065,0.7044,-0.5796,-0.9820,left_tilt
399824,-0.0871,1.0156,1.1114,-0.0450,-0.4877,-0.4004,left_tilt
399876,-0.0872,1.0184,1.1114,0.1571,-0.2477,-0.4435,left_tilt
399928,-0.1037,1.0173,1.1034,0.1904,-0.3992,0.2656,left_tilt
399980,-0.0728,1.0214,1.1088,-0.0287,-0.5021,0.3534,left_tilt
400032,-0.1083,1.0228,1.1049,-0.0177,-0.5447,0.4084,left_tilt
400084,-0.0931,1.0221,1.1059,0.0247,0.0502,1.3181,left_tilt
400136,-0.1094,1.0219,1.1038,0.5059,0.3765,1.4488,left_tilt
400188,-0.0989,1.0220,1.1021,-0.0709,0.3673,1.4955,left_tilt
400240,-0.0838,1.0189,1.0973,0.1287,0.5447,1.3633,left_tilt
400292,-0.0696,1.0220,1.0958,0.3922,-0.0264,0.2087,left_tilt
400344,-0.0614,1.0206,1.0952,0.9190,-0.5336,-0.9547,left_tilt
400396,-0.0632,1.0226,1.0964,0.8992,-0.6112,-0.9480,left_tilt
400448,-0.0451,1.0228,1.0894,1.0223,-0.6717,-0.5243,left_tilt
400500,-0.0487,1.0212,1.0948,0.7865,-0.2773,-0.0571,left_tilt
400552,-0.0508,1.0228,1.0983,0.8238,-0.5054,-0.3902,left_tilt
400604,-0.0717,1.0252,1.1000,0.8154,-0.7886,-1.1636,left_tilt
400656,-0.0848,1.0288,1.0994,0.7797,-0.8365,-1.6449,left_tilt
400708,-0.1057,1.0322,1.0988,0.6504,-0.9191,-1.9154,left_tilt
400760,-0.0949,1.0286,1.0980,0.3576,-0.9424,-1.5028,left_tilt
400812,-0.1034,1.0300,1.1006,0.6150,-0.8023,-1.7468,left_tilt
400864,-0.1016,1.0286,1.0956,1.2622,-0.8307,-2.1114,left_tilt
400916,-0.1024,1.0229,1.0965,1.1890,-0.6336,-1.7909,left_tilt
400968,-0.0998,1.0224,1.0979,1.1137,-0.6850,-1.3208,left_tilt
401020,-0.0977,1.0186,1.0978,0.6657,-0.1628,-0.0317,left_tilt
401072,-0.1144,1.0258,1.0968,0.6569,-0.3451,-0.3547,left_tilt
401124,-0.1331,1.0315,1.0942,0.8285,-0.8954,-1.2451,left_tilt
401176,-0.1203,1.0330,1.0928,0.3077,-0.4411,-1.0856,left_tilt
401228,-0.1450,1.0360,1.0985,-1.0829,-0.1585,-0.8039,left_tilt
401280,-0.1305,1.0403,1.0931,-4.3634,0.2920,-1.0380,left_tilt
401332,-0.1299,1.0363,1.0910,-6.8580,0.1913,-0.5856,left_tilt
401384,-0.1136,1.0375,1.0990,-12.1483,0.1871,0.0190,left_tilt
401436,-0.0890,1.0388,1.1022,-17.5515,-0.7399,-1.7003,left_tilt
401488,-0.0897,1.0233,1.0983,-25.7657,-0.8831,-0.9353,left_tilt
401540,-0.0898,0.9905,1.0996,-30.3096,-0.5976,0.3851,left_tilt
401592,-0.0810,0.9720,1.0934,-37.8104,-0.3539,2.1696,left_tilt
401644,-0.0370,0.9089,1.0911,-39.3805,-1.0522,3.9362,left_tilt
401696,-0.0160,0.8700,1.0915,-41.2930,-2.1344,2.5281,left_tilt
401748,-0.0154,0.8239,1.0880,-40.7024,-2.4628,2.9985,left_tilt
401800,-0.0048,0.7807,1.0877,-40.7781,-2.7957,3.6940,left_tilt
401852,-0.0099,0.7392,1.0866,-39.0096,-3.0590,4.3022,left_tilt
401904,0.0006,0.7046,1.0835,-36.1642,-3.2376,3.7232,left_tilt
401956,-0.0006,0.6697,1.0801,-33.2528,-2.6262,4.4569,left_tilt
402008,-0.0191,0.6463,1.0795,-30.5314,-2.1845,4.4179,left_tilt
402060,-0.0077,0.6199,1.0767,-27.3114,-1.9700,5.7883,left_tilt
402112,-0.0159,0.5982,1.0739,-24.4958,-1.8610,7.5853,left_tilt
402164,-0.0254,0.5799,1.0746,-22.5395,-1.8105,7.9054,left_tilt
402216,-0.0465,0.5631,1.0752,-20.8279,-2.1838,7.8439,left_tilt
402268,-0.0543,0.5475,1.0717,-20.1929,-1.7298,6.6665,left_tilt
402320,-0.0451,0.5250,1.0742,-20.1842,-1.7101,5.0818,left_tilt
402372,-0.0831,0.5101,1.0726,-19.1513,-1.1600,5.3071,left_tilt
402424,-0.0893,0.4931,1.0763,-18.3127,-0.5245,5.2264,left_tilt
402476,-0.0978,0.4813,1.0791,-16.8831,-0.2557,4.2961,left_tilt
402528,-0.1012,0.4685,1.0785,-15.3821,-0.3308,3.0954,left_tilt
402580,-0.0883,0.4582,1.0774,-13.9401,-0.3268,1.7730,left_tilt
402632,-0.0898,0.4483,1.0761,-12.8675,-0.1831,1.1593,left_tilt
402684,-0.1076,0.4373,1.0739,-11.8612,-0.0514,1.8532,left_tilt
402736,-0.1243,0.4360,1.0729,-11.8196,0.1685,0.9517,left_tilt
402788,-0.1224,0.4255,1.0766,-11.6138,0.3628,0.9909,left_tilt
402840,-0.1324,0.4137,1.0760,-10.6583,0.6617,0.7917,left_tilt
402892,-0.1391,0.4056,1.0738,-9.5641,0.2138,1.3071,left_tilt
402944,-0.1216,0.4028,1.0755,-8.7178,0.5272,1.2309,left_tilt
402996,-0.1190,0.3975,1.0714,-8.6377,0.3917,0.9944,left_tilt
403048,-0.1023,0.3915,1.0657,-7.7919,0.3917,1.0143,left_tilt
403100,-0.0955,0.3914,1.0654,-8.1397,0.4008,0.6914,left_tilt
403152,-0.1189,0.3849,1.0678,-9.9844,0.7837,1.0452,left_tilt
403204,-0.1139,0.3763,1.0701,-10.3151,-0.3954,3.0061,left_tilt
403256,-0.1274,0.3647,1.0772,-11.1644,0.1574,3.7245,left_tilt
403308,-0.1132,0.3523,1.0723,-10.6209,0.5004,3.6579,left_tilt
403360,-0.1076,0.3423,1.0721,-9.7617,0.8207,3.0780,left_tilt
403412,-0.1210,0.3398,1.0736,-8.6728,0.6478,2.6858,left_tilt
403464,-0.1620,0.3365,1.0762,-8.8261,0.7661,2.4346,left_tilt
403516,-0.1770,0.3326,1.0720,-9.5808,0.8316,2.0520,left_tilt
403568,-0.1631,0.3231,1.0698,-10.1128,0.9665,2.5368,left_tilt
403620,-0.1668,0.3165,1.0708,-9.3598,0.6867,2.1719,left_tilt
403672,-0.1450,0.3095,1.0673,-8.4078,0.7345,2.1380,left_tilt
403724,-0.1417,0.3039,1.0694,-7.3576,0.6324,1.8147,left_tilt
403776,-0.1512,0.3011,1.0718,-6.1160,0.3400,1.4385,left_tilt
403828,-0.1676,0.3011,1.0685,-5.5196,0.2465,1.4643,left_tilt
403880,-0.1742,0.2953,1.0710,-5.3692,0.3564,1.7994,left_tilt
403932,-0.1772,0.2929,1.0632,-4.6825,0.3177,1.6843,left_tilt
403984,-0.1997,0.2870,1.0631,-4.2567,0.3233,1.8594,left_tilt
404036,-0.1995,0.2840,1.0629,-3.7803,0.7049,1.8285,left_tilt
404088,-0.1999,0.2817,1.0642,-3.5182,0.6071,1.5610,left_tilt
404140,-0.1722,0.2795,1.0636,-3.0963,0.6862,1.6478,left_tilt
404192,-0.1450,0.2809,1.0606,-3.2016,0.6334,1.5874,left_tilt
404244,-0.1158,0.2789,1.0665,-3.5117,0.7408,2.0094,left_tilt
404296,-0.1306,0.2743,1.0735,-3.3751,0.5427,1.8675,left_tilt
404348,-0.1109,0.2697,1.0669,-3.1681,0.4026,1.9281,left_tilt
404400,-0.1075,0.2681,1.0637,-3.3583,0.6691,1.8544,left_tilt
404452,-0.1248,0.2646,1.0632,-3.5836,0.7067,0.9115,left_tilt
404504,-0.1255,0.2618,1.0614,-3.4220,0.2239,1.1480,left_tilt
404556,-0.1153,0.2610,1.0630,-4.1583,0.4757,1.2472,left_tilt
404608,-0.1102,0.2586,1.0584,-5.0618,0.5612,1.4227,left_tilt
404660,-0.1070,0.2579,1.0525,-6.0488,0.8052,1.3279,left_tilt
404712,-0.1356,0.2488,1.0546,-6.2811,1.0385,1.1545,left_tilt
404764,-0.1309,0.2454,1.0587,-5.5112,0.7534,0.8111,left_tilt
404816,-0.1337,0.2447,1.0589,-4.9854,0.4627,0.2005,left_tilt
404868,-0.1326,0.2412,1.0621,-5.0869,0.6516,0.0281,left_tilt
404920,-0.1469,0.2403,1.0551,-5.5146,1.0408,0.1787,left_tilt
404972,-0.1466,0.2368,1.0498,-4.9240,0.8820,0.1557,left_tilt
405024,-0.1642,0.2349,1.0514,-4.5721,0.9335,0.0823,left_tilt
405076,-0.1594,0.2302,1.0598,-4.3181,1.0190,-0.0757,left_tilt
405128,-0.1789,0.2302,1.0604,-4.3683,0.8768,-0.3761,left_tilt
405180,-0.1562,0.2257,1.0569,-4.3123,0.8439,-0.3981,left_tilt
405232,-0.1621,0.2214,1.0501,-3.6461,0.6359,-0.2996,left_tilt
405284,-0.1378,0.2214,1.0483,-3.4796,0.7595,-0.1232,left_tilt
405336,-0.1390,0.2155,1.0406,-3.3494,0.8279,0.3661,left_tilt
405388,-0.1279,0.2161,1.0477,-3.1307,0.7727,0.2323,left_tilt
405440,-0.1217,0.2148,1.0512,-2.6261,0.6477,-0.0747,left_tilt
405492,-0.1076,0.2131,1.0478,-2.3292,0.6148,-0.1753,left_tilt
405544,-0.0685,0.2109,1.0525,-2.1772,0.2816,0.0434,left_tilt
405596,-0.0359,0.2114,1.0551,-2.1945,0.2822,0.1696,left_tilt
405648,-0.0181,0.2102,1.0526,-2.3259,0.2553,0.5087,left_tilt
405700,-0.0137,0.2123,1.0541,-2.0814,0.1329,0.3296,left_tilt
405752,-0.0079,0.2113,1.0557,-2.0477,0.2106,0.1756,left_tilt
405804,0.0142,0.2096,1.0566,-1.9275,0.3506,0.1929,left_tilt
405856,0.0150,0.2088,1.0575,-2.1215,0.4672,0.0357,left_tilt
405908,0.0136,0.2048,1.0553,-2.1133,1.3193,0.2474,left_tilt
405960,0.0241,0.2042,1.0612,-1.7572,1.1613,0.3358,left_tilt
406012,0.0400,0.2050,1.0578,-1.6432,1.1005,0.5837,left_tilt
406064,0.0346,0.2041,1.0561,-1.5353,0.9190,0.7331,left_tilt
406116,-0.0090,0.2052,1.0553,-1.5573,1.1357,0.7427,left_tilt
406168,-0.0316,0.2032,1.0466,-1.3597,0.8525,0.7626,left_tilt
406220,-0.0400,0.2033,1.0445,-1.0596,0.7054,0.2136,left_tilt
406272,-0.0373,0.2062,1.0430,-0.6730,0.5694,-0.3004,left_tilt
406324,-0.0677,0.2032,1.0324,-0.7850,0.8819,0.1831,left_tilt
406376,-0.0590,0.2042,1.0322,-0.9037,0.9029,0.8111,left_tilt
406428,-0.0459,0.2051,1.0340,-0.6887,0.6831,0.5288,left_tilt
406480,-0.0670,0.2049,1.0366,-0.5793,0.7317,0.2892,left_tilt
406532,-0.0906,0.2033,1.0374,-0.4887,0.5507,0.5311,left_tilt
406584,-0.0931,0.2038,1.0412,-0.5155,0.4807,0.4559,left_tilt
406636,-0.0903,0.2039,1.0368,-0.3125,0.3515,0.3331,left_tilt
406688,-0.0945,0.2045,1.0390,0.0133,0.1381,-0.1849,left_tilt
406740,-0.1036,0.2077,1.0386,-0.1719,-0.0081,-0.0879,left_tilt
406792,-0.0904,0.2075,1.0414,-0.2315,0.0169,0.0050,left_tilt
406844,-0.0760,0.2029,1.0395,-0.5173,0.3361,0.4518,left_tilt
406896,-0.0635,0.1993,1.0332,-0.3292,0.1365,0.2826,left_tilt
406948,-0.0658,0.2012,1.0385,-0.0062,0.0532,-0.0238,left_tilt
407000,-0.0768,0.2041,1.0396,-0.1432,0.0781,0.2562,left_tilt
407052,-0.0802,0.2023,1.0443,-0.2925,0.2034,0.4788,left_tilt
407104,-0.0916,0.1995,1.0438,-0.4150,0.1815,0.5560,left_tilt
407156,-0.1015,0.1996,1.0423,-0.1955,0.1518,0.2606,left_tilt
407208,-0.0939,0.1987,1.0383,-0.0565,0.0669,-0.0719,left_tilt
407260,-0.0997,0.2013,1.0380,-0.0155,-0.1139,-0.4265,left_tilt
407312,-0.0871,0.1986,1.0392,-0.2102,0.0956,-0.2491,left_tilt
407364,-0.1067,0.1981,1.0368,0.2692,0.0205,-0.5393,left_tilt
407416,-0.0906,0.2006,1.0353,0.3931,0.0519,-0.2584,left_tilt
407468,-0.0953,0.2005,1.0343,0.0388,-0.0816,-0.0215,left_tilt
407520,-0.0547,0.1979,1.0393,0.0073,-0.1824,-0.0793,left_tilt
407572,-0.0445,0.1949,1.0453,-0.0225,-0.1317,-0.0965,left_tilt
407624,-0.0728,0.1948,1.0486,0.1750,-0.1599,-0.2905,left_tilt
407676,-0.0993,0.1994,1.0545,0.1819,-0.2251,-0.5494,left_tilt
407728,-0.1082,0.2010,1.0502,0.0897,-0.0407,-0.3077,left_tilt
407780,-0.1245,0.1974,1.0491,-0.0741,-0.1680,0.2245,left_tilt
407832,-0.1023,0.1963,1.0465,-0.0693,-0.0576,0.2794,left_tilt
407884,-0.0823,0.1950,1.0448,-0.0914,-0.0090,0.4515,left_tilt
407936,-0.0435,0.1935,1.0450,-0.0053,0.0254,0.2624,left_tilt
407988,-0.0479,0.1962,1.0409,-0.0799,-0.0479,0.3188,left_tilt
408040,-0.0519,0.1959,1.0459,-0.1121,-0.0119,0.4693,left_tilt
408092,-0.0604,0.1953,1.0434,0.1232,-0.0534,0.2599,left_tilt
408144,-0.0565,0.1982,1.0440,0.0519,0.0524,0.2664,left_tilt
408196,-0.0655,0.1977,1.0483,-0.0021,0.0516,0.1068,left_tilt
408248,-0.0419,0.1983,1.0468,0.0616,-0.1140,-0.3217,left_tilt
408300,-0.0346,0.1978,1.0456,0.0973,-0.1579,-0.5958,left_tilt
408352,-0.0255,0.2000,1.0432,0.1182,-0.1289,-0.6899,left_tilt
408404,-0.0318,0.1988,1.0463,-0.0177,-0.2202,-0.1026,left_tilt
408456,-0.0371,0.1985,1.0551,-0.2868,-0.0352,0.2162,left_tilt
408508,-0.0384,0.1978,1.0498,-0.3769,0.0013,0.4040,left_tilt
408560,-0.0503,0.1977,1.0486,-0.5787,0.1710,0.6931,left_tilt
408612,-0.0645,0.1967,1.0480,-0.6012,0.2319,0.9382,left_tilt
408664,-0.0531,0.1948,1.0482,-0.4788,0.1707,0.6091,left_tilt
408716,-0.0483,0.1943,1.0417,-0.5945,0.2271,0.4328,left_tilt
408768,-0.0582,0.1936,1.0442,-0.1620,0.0005,-0.2884,left_tilt
408820,-0.0607,0.1987,1.0443,0.0589,-0.0785,-0.6501,left_tilt
408872,-0.0509,0.2003,1.0488,0.0401,-0.2990,-0.6264,left_tilt
408924,-0.0322,0.1995,1.0509,-0.1977,-0.2677,-0.3999,left_tilt
408976,-0.0170,0.1980,1.0466,-0.5285,0.0718,0.2684,left_tilt
409028,0.0060,0.1967,1.0472,-0.4038,0.2273,0.3282,left_tilt
409080,0.0216,0.1940,1.0356,-0.2674,0.2114,0.3363,left_tilt
409132,0.0323,0.1958,1.0356,-0.0850,0.0917,-0.3564,left_tilt
409184,0.0290,0.1967,1.0399,-0.2276,0.1669,-0.1411,left_tilt
409236,0.0410,0.1954,1.0418,-0.2837,-0.1118,-0.2009,left_tilt
409288,0.0425,0.1980,1.0459,-0.4965,-0.1912,0.0260,left_tilt
409340,0.0324,0.1996,1.0486,-0.3309,-0.2670,-0.1604,left_tilt
409392,0.0349,0.2010,1.0452,-0.4411,-0.1124,-0.0225,left_tilt
409444,0.0331,0.1982,1.0432,-0.6087,0.0510,0.1031,left_tilt
409496,0.0149,0.1983,1.0429,-0.1611,-0.3190,-0.3796,left_tilt
409548,0.0227,0.1998,1.0484,-0.0839,-0.5112,-0.1551,left_tilt
409600,0.0035,0.2006,1.0521,-0.0543,-0.4986,-0.4136,left_tilt
409652,0.0057,0.2004,1.0528,-0.0641,-0.3572,-0.2617,left_tilt
409704,-0.0033,0.1973,1.0472,-0.1315,-0.0761,-0.2440,left_tilt
409756,-0.0088,0.1972,1.0480,0.1183,-0.1933,-0.4176,left_tilt
409808,-0.0067,0.1966,1.0519,0.1045,-0.2167,-0.2649,left_tilt
409860,-0.0177,0.1992,1.0509,0.1209,-0.0203,-0.4022,left_tilt
409912,-0.0128,0.1966,1.0462,-0.0308,-0.0264,-0.2022,left_tilt
409964,-0.0227,0.1980,1.0486,0.1180,-0.2069,-0.3430,left_tilt
410016,-0.0323,0.1997,1.0464,0.1073,-0.2857,-0.2555,left_tilt
410068,0.0227,0.2001,1.0507,0.1918,-0.3517,-0.5108,left_tilt
410120,0.0129,0.1990,1.0554,-0.0046,-0.1954,-0.2341,left_tilt
410172,0.0047,0.1985,1.0563,0.1909,0.0747,-0.6127,left_tilt
410224,-0.0015,0.2028,1.0526,0.3091,0.1716,-0.6256,left_tilt
410276,0.0136,0.2024,1.0515,0.1762,0.0492,-0.2450,left_tilt
410328,0.0062,0.1996,1.0481,0.1111,-0.0258,-0.0917,left_tilt
410380,0.0083,0.1983,1.0446,0.0163,0.1111,0.0508,left_tilt
410432,0.0047,0.1983,1.0395,0.2702,-0.1183,-0.4321,left_tilt
410484,-0.0067,0.2017,1.0394,0.3512,-0.3232,-0.9131,left_tilt
410536,-0.0053,0.2028,1.0384,0.1885,-0.2413,-0.8583,left_tilt
410588,-0.0236,0.1988,1.0423,0.0125,-0.1223,-0.5472,left_tilt
410640,-0.0385,0.1979,1.0489,0.0733,-0.2439,-0.5273,left_tilt
410692,-0.0416,0.1972,1.0574,-0.0964,-0.0863,-0.2290,left_tilt
410744,-0.0517,0.1987,1.0511,-0.1421,0.0551,-0.1629,left_tilt
410796,-0.0670,0.1968,1.0536,-0.2947,0.1697,0.0351,left_tilt
410848,-0.0544,0.1948,1.0539,-0.2977,0.2385,0.2774,left_tilt
410900,-0.0648,0.1971,1.0562,0.0343,-0.0530,0.0301,left_tilt
410952,-0.0622,0.1980,1.0489,-0.1536,-0.0236,0.5375,left_tilt
411004,-0.0644,0.1957,1.0540,-0.4535,0.2091,0.8794,left_tilt
411056,-0.0627,0.1959,1.0526,-0.5636,0.3693,1.0307,left_tilt
411108,-0.0444,0.1936,1.0526,-0.5250,0.3569,1.2571,left_tilt
411160,-0.0453,0.1971,1.0514,-0.3140,0.2646,1.0367,left_tilt
411212,-0.0483,0.1975,1.0449,-0.3330,0.0870,0.9459,left_tilt
411264,-0.0394,0.1984,1.0437,-0.5940,0.2701,0.9221,left_tilt
411316,-0.0202,0.1975,1.0487,-0.6424,0.2196,0.9229,left_tilt
411368,0.0017,0.1940,1.0523,-0.6095,0.5028,1.0503,left_tilt
411420,0.0226,0.1932,1.0513,-0.5739,-0.1774,3.0774,left_tilt
411472,0.0374,0.1889,1.0499,-1.2752,-1.3354,6.3204,left_tilt
411524,0.0179,0.1984,1.0503,-3.7966,-1.3808,7.9729,left_tilt
411576,0.0155,0.2060,1.0494,-4.9191,-0.8004,4.8933,left_tilt
411628,-0.0019,0.2045,1.0453,-5.7911,0.1190,2.9915,left_tilt
